,"[0, 0]","[0, 1]","[0, 2]","[0, 3]","[0, 4]","[0, 5]","[1, 0]","[1, 1]","[1, 2]","[1, 3]","[1, 4]","[1, 5]","[2, 0]","[2, 1]","[2, 2]","[2, 3]","[2, 4]","[2, 5]","[3, 0]","[3, 1]","[3, 2]","[3, 3]","[3, 4]","[3, 5]","[4, 0]","[4, 1]","[4, 2]","[4, 3]","[4, 4]","[4, 5]","[5, 0]","[5, 1]","[5, 2]","[5, 3]","[5, 4]","[5, 5]" 
1186,33.7,19.0,28.133333333333333,12.766666666666667,22.866666666666667,32.733333333333334,16.0,53.7,27.4,13.766666666666667,25.366666666666667,31.7,22.466666666666665,17.9,40.1,29.966666666666665,30.433333333333334,27.0,25.933333333333334,13.933333333333334,41.63333333333333,41.85,30.1,21.066666666666666,26.533333333333335,24.033333333333335,25.266666666666666,31.1,44.7,24.1,28.066666666666666,19.2,30.5,34.233333333333334,22.1,45.9
1187,33.85,10.666666666666666,22.933333333333334,24.366666666666667,15.966666666666667,35.233333333333334,28.333333333333332,52.2,25.566666666666666,20.9,27.566666666666666,33.03333333333333,30.266666666666666,17.233333333333334,41.15,21.1,28.366666666666667,28.133333333333333,20.533333333333335,11.9,27.6,42.35,30.033333333333335,27.0,35.13333333333333,17.233333333333334,25.533333333333335,25.366666666666667,39.45,27.833333333333332,28.566666666666666,16.366666666666667,30.966666666666665,24.5,23.666666666666668,43.85
1188,33.0,15.966666666666667,22.733333333333334,22.266666666666666,22.033333333333335,35.833333333333336,22.133333333333333,50.2,34.06666666666667,20.833333333333332,25.9,24.133333333333333,24.566666666666666,11.733333333333333,42.25,25.433333333333334,31.6,33.86666666666667,19.433333333333334,10.666666666666666,26.266666666666666,40.75,32.0,20.466666666666665,34.36666666666667,22.9,29.6,18.0,42.3,28.066666666666666,17.166666666666668,28.966666666666665,19.033333333333335,33.13333333333333,26.733333333333334,48.05
1189,34.45,19.7,26.2,32.0,21.533333333333335,21.3,24.2,49.35,30.6,16.033333333333335,26.1,23.233333333333334,25.2,21.6,40.85,31.2,32.4,24.5,17.0,17.866666666666667,28.2,41.45,24.6,19.833333333333332,17.366666666666667,16.6,25.4,20.1,43.55,30.7,30.8,21.566666666666666,31.5,31.166666666666668,27.7,44.9
1190,37.2,16.633333333333333,34.1,26.033333333333335,19.866666666666667,29.766666666666666,24.966666666666665,50.9,22.7,8.466666666666667,30.733333333333334,25.633333333333333,30.6,14.7,41.9,25.266666666666666,30.466666666666665,25.466666666666665,9.866666666666667,17.633333333333333,29.433333333333334,42.2,29.266666666666666,24.9,16.533333333333335,16.566666666666666,23.633333333333333,19.933333333333334,40.85,22.366666666666667,20.933333333333334,20.966666666666665,24.133333333333333,27.4,26.533333333333335,43.15
1191,38.75,13.8,28.466666666666665,29.8,21.966666666666665,28.966666666666665,26.3,50.5,30.866666666666667,14.4,21.733333333333334,16.933333333333334,17.133333333333333,14.033333333333333,43.45,24.966666666666665,29.1,31.266666666666666,16.3,19.4,28.133333333333333,42.6,23.9,30.6,23.133333333333333,22.566666666666666,27.6,21.4,44.7,28.866666666666667,24.633333333333333,10.766666666666667,21.933333333333334,20.6,31.033333333333335,43.8
1192,38.2,10.733333333333333,27.333333333333332,25.333333333333332,20.433333333333334,15.7,26.566666666666666,50.55,22.1,24.266666666666666,21.466666666666665,16.366666666666667,15.166666666666666,18.6,40.0,21.266666666666666,19.133333333333333,23.166666666666668,20.666666666666668,7.933333333333334,24.933333333333334,44.65,22.6,22.166666666666668,20.266666666666666,12.133333333333333,28.466666666666665,25.1,38.4,29.033333333333335,23.7,19.033333333333335,29.833333333333332,24.333333333333332,20.866666666666667,45.45
1193,37.65,20.933333333333334,29.166666666666668,11.866666666666667,30.366666666666667,18.933333333333334,25.766666666666666,52.5,26.166666666666668,20.533333333333335,25.1,26.966666666666665,21.833333333333332,22.333333333333332,38.75,26.666666666666668,30.466666666666665,33.1,19.533333333333335,14.366666666666667,26.833333333333332,43.9,26.1,24.766666666666666,19.533333333333335,12.1,26.133333333333333,24.6,38.5,26.666666666666668,35.766666666666666,18.133333333333333,31.1,28.433333333333334,25.833333333333332,46.8
1194,41.15,13.8,30.6,21.6,17.233333333333334,17.0,33.8,48.5,30.933333333333334,22.7,25.466666666666665,31.933333333333334,24.6,19.766666666666666,40.6,23.966666666666665,28.4,32.06666666666667,19.1,17.2,32.63333333333333,43.0,19.8,28.433333333333334,25.566666666666666,10.633333333333333,28.4,20.8,40.15,30.8,22.0,22.266666666666666,30.233333333333334,26.766666666666666,31.3,43.7
1195,39.4,10.4,26.266666666666666,23.633333333333333,17.5,27.3,28.4,49.3,30.466666666666665,22.7,27.133333333333333,32.166666666666664,23.433333333333334,14.133333333333333,38.8,28.733333333333334,27.3,29.8,18.466666666666665,25.2,33.56666666666667,47.05,21.266666666666666,27.7,17.0,5.966666666666667,34.3,28.933333333333334,44.55,33.56666666666667,16.8,18.333333333333332,30.8,24.2,29.233333333333334,45.6
1196,34.2,8.766666666666667,19.966666666666665,18.933333333333334,16.366666666666667,18.766666666666666,32.43333333333333,47.3,26.666666666666668,20.766666666666666,24.833333333333332,21.3,27.133333333333333,17.833333333333332,39.5,29.633333333333333,25.1,26.4,25.266666666666666,18.933333333333334,29.966666666666665,45.4,20.366666666666667,22.666666666666668,19.533333333333335,11.166666666666666,31.1,26.033333333333335,41.95,18.933333333333334,20.433333333333334,25.3,32.9,34.833333333333336,39.766666666666666,43.15
1197,39.7,17.566666666666666,18.833333333333332,21.8,25.633333333333333,21.766666666666666,27.733333333333334,51.5,26.966666666666665,21.133333333333333,18.2,27.1,35.666666666666664,25.133333333333333,41.4,30.866666666666667,24.266666666666666,24.8,23.8,16.466666666666665,29.033333333333335,39.9,20.466666666666665,19.266666666666666,22.966666666666665,21.7,25.933333333333334,26.133333333333333,42.2,36.233333333333334,25.933333333333334,22.1,26.3,27.933333333333334,26.066666666666666,43.15
1198,39.85,19.8,27.9,13.966666666666667,28.566666666666666,32.266666666666666,26.8,51.6,20.333333333333332,20.466666666666665,21.2,25.333333333333332,24.4,23.166666666666668,40.55,32.46666666666667,22.533333333333335,29.166666666666668,22.633333333333333,17.133333333333333,34.13333333333333,38.25,22.133333333333333,23.9,17.233333333333334,19.2,32.36666666666667,24.966666666666665,40.3,30.166666666666668,23.433333333333334,17.666666666666668,26.833333333333332,21.9,28.833333333333332,45.7
1199,38.75,26.933333333333334,27.6,23.566666666666666,23.4,28.733333333333334,25.266666666666666,51.55,26.133333333333333,18.166666666666668,25.7,25.266666666666666,16.1,25.966666666666665,46.05,19.866666666666667,26.9,27.2,19.233333333333334,15.333333333333334,24.533333333333335,39.5,27.3,21.533333333333335,23.9,21.7,25.9,26.3,40.7,32.9,28.066666666666666,22.433333333333334,21.2,23.366666666666667,28.9,42.2
1200,37.1,22.033333333333335,25.733333333333334,21.133333333333333,31.433333333333334,26.733333333333334,31.366666666666667,51.15,28.766666666666666,10.5,23.533333333333335,23.933333333333334,25.066666666666666,27.433333333333334,40.1,23.1,25.466666666666665,23.733333333333334,15.966666666666667,16.0,29.1,43.25,34.666666666666664,18.8,17.266666666666666,24.366666666666667,27.633333333333333,19.833333333333332,44.55,26.733333333333334,23.066666666666666,26.266666666666666,27.066666666666666,21.8,23.066666666666666,41.75
1201,36.2,16.033333333333335,24.533333333333335,23.333333333333332,21.5,17.866666666666667,25.366666666666667,50.5,22.733333333333334,17.366666666666667,19.466666666666665,28.0,24.866666666666667,22.566666666666666,39.65,25.766666666666666,26.233333333333334,28.6,17.666666666666668,25.033333333333335,26.933333333333334,43.35,24.933333333333334,31.933333333333334,20.5,26.133333333333333,32.56666666666667,16.266666666666666,44.05,28.2,27.033333333333335,25.5,28.1,19.766666666666666,18.7,43.7
1202,33.1,21.633333333333333,25.4,20.4,17.8,21.533333333333335,28.966666666666665,50.6,26.233333333333334,23.6,17.033333333333335,27.133333333333333,21.9,18.066666666666666,41.35,22.633333333333333,28.366666666666667,28.933333333333334,16.9,15.1,26.466666666666665,46.4,25.8,22.3,29.3,20.866666666666667,35.03333333333333,25.8,44.4,29.733333333333334,28.866666666666667,12.466666666666667,31.766666666666666,19.8,24.066666666666666,45.05
1203,33.7,15.7,23.633333333333333,21.833333333333332,27.133333333333333,24.466666666666665,19.7,47.75,35.2,28.533333333333335,22.266666666666666,19.433333333333334,20.966666666666665,14.2,37.6,25.933333333333334,33.7,28.066666666666666,19.166666666666668,17.366666666666667,19.266666666666666,45.0,24.666666666666668,25.566666666666666,23.466666666666665,15.933333333333334,28.7,21.833333333333332,39.15,28.4,18.133333333333333,23.766666666666666,27.233333333333334,25.733333333333334,24.4,41.2
1204,30.45,13.266666666666667,30.1,18.966666666666665,30.0,26.233333333333334,24.433333333333334,46.9,31.933333333333334,24.4,24.333333333333332,23.566666666666666,25.6,18.266666666666666,40.9,25.366666666666667,29.166666666666668,27.4,21.133333333333333,11.4,29.033333333333335,41.4,20.733333333333334,25.766666666666666,24.0,21.666666666666668,28.833333333333332,27.066666666666666,41.95,29.166666666666668,19.066666666666666,27.233333333333334,27.4,19.433333333333334,22.333333333333332,44.05
1205,33.3,7.7,18.333333333333332,22.2,24.266666666666666,18.266666666666666,27.2,48.45,28.4,21.4,25.833333333333332,26.1,25.166666666666668,19.4,40.35,27.9,29.9,22.266666666666666,18.7,13.9,24.9,40.95,25.733333333333334,20.633333333333333,21.933333333333334,23.166666666666668,21.4,27.066666666666666,41.95,35.766666666666666,20.933333333333334,23.1,28.933333333333334,26.966666666666665,21.433333333333334,45.5
1206,36.1,9.633333333333333,22.266666666666666,26.333333333333332,23.9,22.366666666666667,31.966666666666665,49.3,22.333333333333332,17.433333333333334,15.433333333333334,18.933333333333334,19.933333333333334,27.666666666666668,40.9,36.96666666666667,30.933333333333334,27.5,17.166666666666668,16.766666666666666,27.633333333333333,42.0,28.333333333333332,21.566666666666666,26.9,19.766666666666666,26.766666666666666,21.166666666666668,42.9,30.233333333333334,22.533333333333335,19.266666666666666,32.5,29.733333333333334,26.066666666666666,47.65
1207,33.85,7.466666666666667,18.733333333333334,21.833333333333332,22.866666666666667,23.566666666666666,23.633333333333333,50.4,22.633333333333333,24.666666666666668,21.966666666666665,26.933333333333334,15.566666666666666,28.466666666666665,40.65,38.13333333333333,19.7,22.7,24.666666666666668,14.333333333333334,29.966666666666665,41.1,27.133333333333333,25.8,28.033333333333335,12.633333333333333,36.7,32.96666666666667,41.0,31.233333333333334,23.733333333333334,21.766666666666666,24.7,21.8,28.566666666666666,47.4
1208,31.85,6.166666666666667,16.866666666666667,24.2,22.833333333333332,27.033333333333335,28.333333333333332,49.4,21.533333333333335,28.633333333333333,24.933333333333334,20.566666666666666,26.533333333333335,23.366666666666667,40.05,31.433333333333334,18.666666666666668,25.7,20.2,10.466666666666667,25.766666666666666,44.75,29.533333333333335,28.266666666666666,21.666666666666668,18.766666666666666,35.333333333333336,22.366666666666667,42.4,29.533333333333335,16.866666666666667,17.233333333333334,32.2,19.433333333333334,28.866666666666667,48.7
1209,37.7,8.433333333333334,18.0,14.3,26.566666666666666,10.833333333333334,27.266666666666666,50.9,19.2,24.166666666666668,28.066666666666666,25.533333333333335,28.5,21.7,41.1,25.866666666666667,20.933333333333334,17.4,21.8,18.833333333333332,23.033333333333335,45.95,29.7,26.966666666666665,17.233333333333334,18.733333333333334,27.766666666666666,25.7,45.0,20.3,35.166666666666664,22.366666666666667,38.9,31.133333333333333,28.8,45.7
1210,36.85,17.933333333333334,27.666666666666668,15.0,28.666666666666668,17.233333333333334,26.266666666666666,47.15,25.4,20.933333333333334,23.166666666666668,22.966666666666665,24.333333333333332,21.4,41.85,29.333333333333332,27.433333333333334,22.433333333333334,15.5,23.766666666666666,27.166666666666668,45.8,26.1,36.93333333333333,13.333333333333334,21.833333333333332,24.266666666666666,27.6,38.25,28.166666666666668,32.56666666666667,14.633333333333333,32.766666666666666,20.266666666666666,30.333333333333332,44.7
1211,35.15,12.0,26.366666666666667,13.766666666666667,25.4,12.233333333333333,19.5,48.9,22.833333333333332,12.0,27.733333333333334,16.0,28.033333333333335,25.666666666666668,42.35,32.7,17.433333333333334,18.933333333333334,13.433333333333334,14.0,29.2,41.4,29.133333333333333,25.3,33.9,20.066666666666666,34.766666666666666,21.966666666666665,38.55,28.3,30.066666666666666,18.5,31.266666666666666,28.3,24.8,46.05
1212,34.45,15.0,21.966666666666665,20.4,26.766666666666666,14.133333333333333,18.5,49.45,23.466666666666665,21.733333333333334,20.233333333333334,23.933333333333334,24.633333333333333,24.633333333333333,42.15,33.56666666666667,19.6,20.7,21.9,19.066666666666666,26.733333333333334,43.7,23.766666666666666,24.4,34.93333333333333,18.066666666666666,38.6,24.933333333333334,37.75,19.666666666666668,26.966666666666665,13.766666666666667,29.2,21.4,25.333333333333332,46.65
1213,35.0,7.433333333333334,28.433333333333334,34.36666666666667,19.966666666666665,23.9,25.266666666666666,50.6,31.233333333333334,17.4,24.466666666666665,27.5,30.766666666666666,17.066666666666666,37.75,31.833333333333332,26.133333333333333,24.233333333333334,19.033333333333335,15.4,31.666666666666668,45.9,23.166666666666668,29.133333333333333,28.133333333333333,16.633333333333333,25.966666666666665,24.833333333333332,40.25,20.8,17.4,19.5,31.566666666666666,22.466666666666665,31.8,50.5
1214,35.0,15.9,22.2,22.3,17.6,31.666666666666668,34.4,52.4,33.46666666666667,14.666666666666666,21.866666666666667,21.733333333333334,28.2,20.133333333333333,37.2,28.466666666666665,24.533333333333335,29.766666666666666,15.8,14.833333333333334,30.133333333333333,45.35,24.433333333333334,17.0,32.6,22.033333333333335,21.866666666666667,25.766666666666666,44.85,20.3,22.833333333333332,22.566666666666666,28.433333333333334,25.0,29.3,46.7
1215,37.4,10.033333333333333,27.633333333333333,22.0,28.933333333333334,26.5,27.366666666666667,48.95,23.766666666666666,23.533333333333335,19.766666666666666,14.4,29.966666666666665,12.933333333333334,42.4,23.133333333333333,21.033333333333335,25.8,21.5,16.866666666666667,27.466666666666665,42.05,28.633333333333333,20.2,20.766666666666666,22.433333333333334,29.366666666666667,24.466666666666665,40.8,21.2,16.0,12.4,26.3,30.7,21.2,47.45
1216,39.1,16.133333333333333,29.7,17.3,27.833333333333332,23.6,21.466666666666665,50.45,23.4,22.433333333333334,21.1,25.433333333333334,21.7,17.9,43.4,20.066666666666666,22.466666666666665,22.933333333333334,14.8,11.266666666666667,21.733333333333334,42.8,35.233333333333334,19.5,29.666666666666668,24.1,28.633333333333333,25.566666666666666,38.15,24.7,27.1,16.266666666666666,22.766666666666666,25.0,25.2,47.0
1217,37.95,12.366666666666667,19.766666666666666,18.5,22.966666666666665,25.266666666666666,29.033333333333335,49.75,18.1,27.633333333333333,20.766666666666666,20.066666666666666,32.43333333333333,18.6,41.05,22.6,27.766666666666666,25.1,11.5,9.966666666666667,22.1,44.65,25.933333333333334,19.066666666666666,18.133333333333333,18.433333333333334,22.933333333333334,29.266666666666666,39.6,23.466666666666665,23.933333333333334,24.233333333333334,21.6,16.233333333333334,31.633333333333333,44.85
1218,36.7,12.2,27.933333333333334,12.733333333333333,19.1,23.866666666666667,28.2,47.55,25.933333333333334,18.033333333333335,23.0,21.633333333333333,21.266666666666666,20.766666666666666,44.7,22.766666666666666,29.033333333333335,28.866666666666667,18.066666666666666,11.366666666666667,23.433333333333334,44.95,18.533333333333335,15.333333333333334,22.6,17.5,25.866666666666667,28.866666666666667,37.9,22.166666666666668,19.533333333333335,18.466666666666665,27.533333333333335,23.666666666666668,30.833333333333332,41.45
1219,36.3,17.866666666666667,30.966666666666665,23.6,19.666666666666668,28.666666666666668,28.533333333333335,49.2,31.166666666666668,25.433333333333334,26.866666666666667,21.533333333333335,23.633333333333333,16.833333333333332,38.9,30.433333333333334,32.56666666666667,25.033333333333335,26.1,12.766666666666667,19.266666666666666,46.25,26.833333333333332,18.233333333333334,28.833333333333332,16.533333333333335,22.233333333333334,23.666666666666668,38.55,23.133333333333333,14.833333333333334,21.866666666666667,28.366666666666667,26.066666666666666,36.96666666666667,44.0
1220,37.4,17.166666666666668,22.666666666666668,17.4,18.033333333333335,26.033333333333335,18.333333333333332,49.15,20.633333333333333,24.133333333333333,25.566666666666666,20.733333333333334,23.333333333333332,22.966666666666665,43.45,35.8,23.666666666666668,17.766666666666666,21.9,21.966666666666665,20.8,45.1,25.5,16.7,29.366666666666667,15.233333333333333,34.833333333333336,22.0,44.05,27.133333333333333,22.366666666666667,17.566666666666666,23.433333333333334,31.2,26.466666666666665,43.25
1221,34.5,12.366666666666667,24.0,13.8,31.8,28.233333333333334,29.033333333333335,51.1,28.8,24.266666666666666,30.133333333333333,21.666666666666668,25.5,29.3,39.1,31.933333333333334,24.2,38.7,28.8,23.933333333333334,19.266666666666666,48.4,28.333333333333332,23.366666666666667,21.8,6.966666666666667,32.2,22.666666666666668,38.8,21.0,20.566666666666666,14.333333333333334,23.7,22.033333333333335,32.5,44.45
1222,31.9,11.433333333333334,28.466666666666665,12.966666666666667,24.8,22.433333333333334,19.266666666666666,51.7,23.9,25.333333333333332,30.533333333333335,26.266666666666666,16.633333333333333,27.9,38.95,26.6,22.433333333333334,25.566666666666666,21.633333333333333,22.666666666666668,28.6,46.15,31.8,31.8,24.3,16.366666666666667,31.266666666666666,22.3,37.95,22.566666666666666,28.766666666666666,10.433333333333334,29.733333333333334,20.3,29.733333333333334,43.1
1223,36.15,8.833333333333334,26.266666666666666,20.3,23.333333333333332,19.033333333333335,25.666666666666668,49.85,29.033333333333335,23.8,23.0,18.733333333333334,15.933333333333334,24.366666666666667,41.3,19.9,26.933333333333334,25.733333333333334,17.8,21.8,30.4,43.25,27.866666666666667,23.333333333333332,30.166666666666668,16.5,35.766666666666666,23.533333333333335,39.9,23.166666666666668,28.366666666666667,24.066666666666666,25.566666666666666,25.666666666666668,29.833333333333332,45.85
1224,36.6,15.366666666666667,19.5,16.833333333333332,21.033333333333335,21.066666666666666,26.533333333333335,50.2,20.566666666666666,22.1,21.733333333333334,24.0,25.5,17.733333333333334,41.1,21.966666666666665,31.066666666666666,36.53333333333333,20.166666666666668,21.1,30.633333333333333,43.55,26.433333333333334,21.266666666666666,19.866666666666667,22.066666666666666,34.233333333333334,17.766666666666666,38.1,17.7,27.733333333333334,18.5,25.366666666666667,24.433333333333334,32.7,43.7
1225,35.7,13.433333333333334,24.7,21.3,20.566666666666666,17.933333333333334,28.766666666666666,50.75,26.6,18.366666666666667,24.3,19.366666666666667,22.2,26.6,42.15,26.0,26.933333333333334,26.333333333333332,18.8,21.533333333333335,28.0,44.35,30.166666666666668,20.766666666666666,27.733333333333334,19.8,21.766666666666666,23.833333333333332,37.4,21.466666666666665,26.766666666666666,23.033333333333335,22.666666666666668,21.433333333333334,30.133333333333333,47.55
1226,34.8,19.833333333333332,24.5,21.2,26.233333333333334,25.2,19.666666666666668,48.2,27.2,21.266666666666666,18.366666666666667,27.8,29.0,22.2,45.05,20.866666666666667,27.833333333333332,33.8,22.7,16.433333333333334,28.033333333333335,41.3,27.333333333333332,25.866666666666667,24.566666666666666,25.033333333333335,31.666666666666668,25.166666666666668,39.6,28.1,16.2,19.8,28.3,20.533333333333335,31.1,43.5
1227,39.45,17.833333333333332,27.666666666666668,17.5,26.5,21.333333333333332,18.166666666666668,48.2,25.533333333333335,24.533333333333335,27.033333333333335,23.9,24.333333333333332,18.866666666666667,40.8,23.633333333333333,24.766666666666666,34.4,23.5,10.866666666666667,28.966666666666665,43.95,34.766666666666666,20.066666666666666,25.0,16.366666666666667,28.933333333333334,20.433333333333334,38.05,31.0,23.666666666666668,25.9,23.9,20.733333333333334,25.0,42.35
1228,37.55,17.966666666666665,23.366666666666667,23.0,21.433333333333334,23.5,22.633333333333333,49.65,20.133333333333333,18.866666666666667,18.066666666666666,31.966666666666665,21.033333333333335,20.466666666666665,40.9,26.333333333333332,14.433333333333334,26.466666666666665,28.5,23.533333333333335,30.666666666666668,43.75,25.0,28.466666666666665,22.766666666666666,17.233333333333334,39.766666666666666,27.0,39.4,31.1,17.5,30.133333333333333,23.633333333333333,15.133333333333333,33.6,46.1
1229,35.9,17.833333333333332,27.233333333333334,27.966666666666665,22.066666666666666,16.633333333333333,17.166666666666668,49.4,25.566666666666666,24.1,21.266666666666666,23.433333333333334,22.066666666666666,26.233333333333334,44.05,24.933333333333334,19.8,27.5,18.133333333333333,16.6,29.266666666666666,47.0,28.133333333333333,21.2,19.733333333333334,20.933333333333334,33.8,19.466666666666665,40.8,29.133333333333333,30.966666666666665,23.766666666666666,26.0,27.7,20.466666666666665,43.85
1230,33.85,20.433333333333334,30.233333333333334,15.133333333333333,20.5,22.733333333333334,16.266666666666666,50.2,21.9,24.4,23.666666666666668,29.233333333333334,16.066666666666666,14.4,37.95,29.0,23.633333333333333,20.933333333333334,21.466666666666665,17.4,22.0,41.4,33.3,20.933333333333334,20.0,13.833333333333334,30.966666666666665,21.3,40.1,24.966666666666665,25.566666666666666,23.066666666666666,26.766666666666666,28.766666666666666,31.133333333333333,42.7
1231,38.8,15.5,27.466666666666665,16.733333333333334,17.066666666666666,17.866666666666667,26.0,49.25,27.733333333333334,23.333333333333332,26.833333333333332,24.533333333333335,22.633333333333333,21.066666666666666,37.7,23.1,25.433333333333334,19.4,24.566666666666666,20.166666666666668,29.1,40.5,30.766666666666666,24.266666666666666,19.233333333333334,9.666666666666666,24.266666666666666,22.933333333333334,40.7,24.633333333333333,31.033333333333335,22.866666666666667,34.9,26.933333333333334,36.46666666666667,43.6
1232,37.6,14.266666666666667,31.3,20.6,22.566666666666666,20.233333333333334,17.933333333333334,52.45,27.766666666666666,21.466666666666665,23.5,26.666666666666668,20.3,17.933333333333334,39.2,23.3,26.333333333333332,23.1,26.6,14.133333333333333,28.8,46.7,29.366666666666667,28.466666666666665,19.733333333333334,12.0,24.166666666666668,22.033333333333335,41.1,27.0,20.066666666666666,27.333333333333332,38.1,25.633333333333333,24.0,41.35
1233,37.05,13.233333333333333,25.6,21.066666666666666,27.2,17.866666666666667,25.566666666666666,50.45,28.466666666666665,23.466666666666665,27.533333333333335,34.6,27.1,15.633333333333333,37.6,18.266666666666666,27.166666666666668,22.0,17.233333333333334,17.133333333333333,23.933333333333334,45.65,31.866666666666667,24.133333333333333,25.7,18.366666666666667,26.833333333333332,22.533333333333335,40.8,26.4,18.533333333333335,21.1,30.5,31.966666666666665,29.4,42.0
1234,38.45,15.1,22.9,13.5,25.366666666666667,24.5,26.6,51.85,33.1,24.3,28.8,26.533333333333335,18.9,13.1,40.4,21.4,26.766666666666666,16.9,31.0,17.3,28.9,46.75,26.633333333333333,29.733333333333334,27.033333333333335,17.3,27.433333333333334,28.966666666666665,38.3,35.333333333333336,20.5,19.866666666666667,32.4,25.566666666666666,22.666666666666668,42.35
1235,36.95,11.066666666666666,20.766666666666666,19.566666666666666,33.7,24.866666666666667,32.233333333333334,48.4,25.5,15.366666666666667,19.833333333333332,24.5,21.933333333333334,17.0,39.65,18.966666666666665,28.633333333333333,24.666666666666668,21.733333333333334,30.533333333333335,28.133333333333333,44.65,25.1,27.466666666666665,25.2,16.666666666666668,26.466666666666665,19.1,41.3,27.5,26.033333333333335,15.0,31.333333333333332,18.133333333333333,32.5,45.3
1236,32.25,11.566666666666666,19.3,10.433333333333334,28.366666666666667,19.533333333333335,28.733333333333334,48.7,24.066666666666666,10.0,25.666666666666668,24.366666666666667,29.3,17.233333333333334,37.75,29.3,29.933333333333334,25.733333333333334,21.266666666666666,26.0,31.8,42.45,20.8,21.033333333333335,28.533333333333335,10.833333333333334,31.266666666666666,21.3,39.35,27.333333333333332,28.366666666666667,14.533333333333333,30.066666666666666,24.366666666666667,34.666666666666664,46.15
1237,34.35,19.866666666666667,24.066666666666666,19.6,19.5,28.9,25.033333333333335,49.65,28.5,20.633333333333333,31.6,27.0,25.733333333333334,18.5,39.4,28.5,29.5,25.4,31.1,24.966666666666665,37.0,42.6,33.46666666666667,18.933333333333334,32.5,17.6,24.0,26.633333333333333,40.45,25.5,22.4,14.5,30.9,22.766666666666666,31.0,45.0
1238,35.1,16.9,25.066666666666666,16.6,31.966666666666665,15.333333333333334,26.4,49.8,32.5,23.733333333333334,16.7,24.866666666666667,21.233333333333334,18.0,39.45,23.833333333333332,24.1,26.366666666666667,28.6,19.566666666666666,37.166666666666664,44.25,38.266666666666666,27.566666666666666,18.633333333333333,22.7,28.6,25.933333333333334,40.1,22.5,28.166666666666668,19.033333333333335,33.03333333333333,20.733333333333334,31.5,42.2
1239,32.3,7.866666666666666,24.166666666666668,19.6,29.633333333333333,20.533333333333335,31.533333333333335,49.4,23.533333333333335,14.033333333333333,20.833333333333332,18.933333333333334,26.333333333333332,19.366666666666667,42.9,29.733333333333334,24.4,26.266666666666666,36.6,20.866666666666667,36.06666666666667,44.3,32.766666666666666,20.066666666666666,25.966666666666665,30.666666666666668,23.9,28.433333333333334,39.25,11.8,28.866666666666667,19.766666666666666,22.933333333333334,22.233333333333334,38.8,44.25
1240,33.2,8.2,22.633333333333333,20.266666666666666,26.366666666666667,19.866666666666667,26.7,49.45,31.766666666666666,16.666666666666668,21.266666666666666,24.4,22.966666666666665,24.933333333333334,40.05,23.833333333333332,18.533333333333335,23.4,23.933333333333334,15.333333333333334,30.166666666666668,44.1,28.3,15.866666666666667,25.533333333333335,29.433333333333334,33.36666666666667,29.8,40.55,18.6,26.533333333333335,17.9,22.9,26.533333333333335,34.1,43.8
1241,36.5,18.066666666666666,18.1,13.7,26.733333333333334,19.633333333333333,17.733333333333334,47.95,30.666666666666668,20.2,17.2,18.866666666666667,23.6,22.833333333333332,41.75,28.0,28.6,23.666666666666668,19.2,14.2,25.0,42.1,28.8,22.566666666666666,23.566666666666666,24.7,30.6,16.8,39.8,20.2,23.966666666666665,22.533333333333335,29.833333333333332,28.233333333333334,30.7,42.7
1242,37.4,14.166666666666666,23.8,17.966666666666665,26.266666666666666,18.066666666666666,24.833333333333332,47.95,18.5,22.466666666666665,16.833333333333332,22.533333333333335,22.8,18.5,41.05,26.433333333333334,30.566666666666666,26.1,31.633333333333333,19.633333333333333,25.266666666666666,45.2,22.8,13.233333333333333,23.933333333333334,22.166666666666668,26.233333333333334,22.3,42.4,29.133333333333333,27.233333333333334,23.866666666666667,22.1,30.066666666666666,25.966666666666665,43.3
1243,37.55,9.966666666666667,31.166666666666668,9.333333333333334,31.5,15.833333333333334,25.633333333333333,50.0,32.13333333333333,13.7,25.7,20.133333333333333,24.333333333333332,18.466666666666665,43.55,18.566666666666666,23.866666666666667,31.0,36.166666666666664,15.2,31.733333333333334,47.7,28.4,25.0,27.0,23.7,29.033333333333335,25.4,38.95,26.033333333333335,26.166666666666668,18.466666666666665,23.0,24.5,28.366666666666667,42.8
1244,36.3,12.6,29.133333333333333,11.466666666666667,28.466666666666665,24.733333333333334,27.6,49.5,37.96666666666667,22.8,17.133333333333333,24.2,25.466666666666665,13.133333333333333,40.6,31.833333333333332,30.166666666666668,22.1,24.633333333333333,23.8,29.166666666666668,45.55,45.666666666666664,25.833333333333332,20.133333333333333,24.466666666666665,30.333333333333332,22.333333333333332,37.0,30.166666666666668,18.066666666666666,19.2,26.6,21.666666666666668,19.833333333333332,42.65
1245,36.5,16.8,24.3,18.3,27.966666666666665,21.033333333333335,22.8,51.6,30.8,23.6,15.266666666666667,37.833333333333336,22.3,18.8,39.1,22.566666666666666,31.433333333333334,19.8,32.3,14.6,33.733333333333334,45.65,29.166666666666668,18.633333333333333,22.633333333333333,27.933333333333334,31.266666666666666,28.333333333333332,38.85,25.766666666666666,22.866666666666667,9.666666666666666,27.8,27.966666666666665,18.433333333333334,40.8
